Departamento,Municipio,Latitud,Longitud,Geolocalizacion,Operadora,Contrato,Campo,Enero,Febrero,Marzo,Abril,Mayo,Junio,Julio,Agosto,Septiembre,Octubre,Noviembre,Diciembre
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),INTEROIL COLOMBIA EXPLORATION AND PRODUCTION,LLA 47,VIKINGO,539,464,446,499,616,615,92,0,40,226,256,50
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,CDNDI LA PUNTA,JUAPE,204,3,0,0,0,0,49,122,106,101,97,90
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,CDNDI LA PUNTA,SANTO DOMINGO,459,434,412,376,339,252,175,114,116,118,124,122
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),VETRA EXPLORACION Y PRODUCCION COLOMBIA S.A.S.,CDNDI LA PUNTA,SANTO DOMINGO NORTE,547,576,626,661,638,579,600,570,557,529,505,483
CASANARE,OROCUE,4.915139133,-71.59873966,POINT (-71.59873966 4.915139133),CNE OIL & GAS S.A.S.,LLA 23,LABRADOR,722,704,709,702,707,675,661,647,641,0,0,0
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),Frontera Energy Colombia Corp Sucursal Colombia,ARRENDAJO,AZOR,325,325,303,280,279,264,222,185,174,175,170,162
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),Frontera Energy Colombia Corp Sucursal Colombia,ARRENDAJO,YAGUAZO,1286,1185,1091,923,889,886,911,922,868,896,860,852
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA ESTE,0,0,0,0,0,0,0,0,0,0,0,1
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA NORESTE,43,42,41,42,43,34,29,25,29,30,30,29
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA OESTE,381,381,375,426,557,519,499,437,388,383,381,361
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,LA CUERVA,CUERVA SUR,138,135,134,100,180,164,149,149,149,152,150,154
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),GEOPARK COLOMBIA S.A.S.,YAMU,YAMÚ,0,0,4,32,41,57,66,60,61,58,52,55
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,DOROTEA,DOROTEA B,1756,1602,1572,1815,1892,1883,1850,1810,1684,1628,1580,1540
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B,52,52,50,97,111,98,97,107,131,144,155,162
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B NORTE,0,0,0,1,28,33,31,29,28,38,38,37
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA B SUR,78,75,75,76,69,66,70,73,71,71,66,60
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,LEONA,LEONA C,31,30,25,25,25,24,24,25,28,28,26,27
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 40,BEGONIA,502,493,482,467,450,437,439,429,411,400,393,387
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,CASANARE,CAÑO GARZA,156,151,162,160,150,126,63,0,179,188,157,163
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,CASANARE,CAÑO GARZA ESTE,251,236,221,218,211,208,208,199,172,138,131,124
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,CASANARE,CAÑO GARZA NORTE,189,162,0,1,75,41,65,178,237,232,233,232
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,ESTERO,ABEJAS,178,189,189,189,196,190,191,189,200,199,187,157
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),PERENCO COLOMBIA LIMITED,ESTERO,CHAPARRITO,355,328,305,319,233,281,253,228,278,283,266,273
CASANARE,PAZ DE ARIPORO,5.779915281,-70.86947037,POINT (-70.86947037 5.779915281),TABASCO OIL COMPANY LLC,JAGUEYES 3432-B,ANDALUZ,247,228,192,175,124,91,155,232,212,181,153,141
CASANARE,PENDIENTE CERTIFICADO IGAC,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),GEOPARK COLOMBIA S.A.S.,LLA 34,CHACHALACA,0,0,142,187,140,165,133,0,0,0,0,0
CASANARE,PENDIENTE CERTIFICADO IGAC,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),GEOPARK COLOMBIA S.A.S.,LLA 34,CHIRICOCA,953,946,944,946,948,951,1048,1434,1278,1169,1234,1228
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),GEOPARK COLOMBIA S.A.S.,YAMU,CARUPANA,286,288,293,291,285,282,282,244,234,243,205,164
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),GEOPARK COLOMBIA S.A.S.,YAMU,POTRILLO,87,87,87,86,81,77,77,74,73,68,72,74
CASANARE,PORE,5.663194953,-71.92580806,POINT (-71.92580806 5.663194953),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 16,KONA,0,0,0,23,45,0,0,0,0,0,214,77
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,LEONO,0,0,0,0,0,0,0,0,0,169,161,149
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,PANTRO,0,0,0,0,0,0,0,0,0,3,2,2
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,LLA 23,TIGRO,0,0,0,0,0,0,0,0,0,15,15,15
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CASANARE ESTE,CURITO,222,135,170,209,232,225,193,169,145,135,133,134
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,ARAUCO,73,74,64,56,58,59,63,62,57,54,56,62
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,CARETO,230,206,182,184,185,190,199,203,194,180,188,196
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,CERNÍCALO,0,0,0,0,0,8,29,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA,1943,32,432,2627,2198,2013,1885,1891,1992,2040,2011,2100
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA A NORTE,678,6,104,752,647,606,608,581,553,536,499,510
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA A SUR,85,12,6,91,93,87,84,81,77,75,73,71
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA B,185,0,19,216,213,181,206,242,223,228,214,209
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA C,50,2,7,228,214,196,203,185,183,164,161,159
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,COPA D,556,31,68,601,561,569,515,475,477,485,487,464
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,PETIRROJO SUR,27,25,27,28,29,28,29,30,31,30,30,27
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,TIJERETO,54,14,5,55,51,48,25,0,0,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LLA 30,ADALIA,525,520,506,495,488,473,462,464,461,456,446,439
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,LOS OCARROS,LAS MARACAS,828,843,739,651,520,443,374,359,534,483,463,434
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,CASANARE,BARQUEREÑA,216,210,205,208,204,197,205,202,202,198,208,207
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,CASANARE,CRAVO ESTE,209,133,109,53,84,87,88,94,43,309,553,545
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,CASANARE,LA FLORA,389,389,387,367,374,353,354,358,355,335,356,353
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,COROCORA,CAÑO GANDUL,209,204,203,182,182,174,175,178,174,170,168,181
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,COROCORA,REMACHE NORTE,466,475,509,491,488,368,319,359,349,333,258,245
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),PERENCO COLOMBIA LIMITED,COROCORA,REMACHE SUR,304,283,233,244,274,263,219,215,214,200,204,198
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CNE OIL & GAS S.A.S.,LLA 23,LEONO,230,220,177,202,203,200,178,189,174,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CNE OIL & GAS S.A.S.,LLA 23,PANTRO,2,3,2,2,2,2,5,3,1,0,0,0
CASANARE,SAN LUIS DE PALENQUE,5.274955665,-71.81749276,POINT (-71.81749276 5.274955665),CNE OIL & GAS S.A.S.,LLA 23,TIGRO,16,15,15,15,15,15,15,15,15,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),CEPSA COLOMBIA S.A.,GARIBAY,JILGUERO,384,211,188,208,192,194,181,184,212,207,205,209
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),CEPSA COLOMBIA S.A.,GARIBAY,MELERO,156,151,151,145,144,145,143,137,134,125,116,113
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),CEPSA COLOMBIA S.A.,TIPLE,JILGUERO SUR,418,415,387,351,313,288,268,275,490,519,450,388
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),ECOPETROL S.A.,RÍO CHITAMENA,CUSIANA,1530,1794,1836,1963,1782,1592,1517,1427,1350,1407,1464,1358
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),ECOPETROL S.A.,TAURAMENA,CUSIANA,2024,2137,2139,2193,1930,1776,1694,1518,1464,1386,1270,1162
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),Frontera Energy Colombia Corp Sucursal Colombia,CANAGUARO,Canaguay,293,309,296,282,60,262,51,131,362,407,343,314
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),Frontera Energy Colombia Corp Sucursal Colombia,LLA 25,ACORAZADO,0,0,0,0,0,0,0,0,42,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,ARUCO,166,0,0,0,0,0,0,0,0,0,0,0
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,CHACHALACA,0,0,0,0,0,0,0,115,108,103,104,97
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,MAX,493,482,478,469,459,457,459,443,345,373,360,352
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TARO TARO,643,637,611,586,544,544,545,532,678,666,593,556
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA,6759,7269,5939,7455,7384,5852,5356,6557,6293,6100,6457,6421
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA NORTE,10796,11753,12362,13585,12820,11646,12652,12845,13000,13358,15106,16416
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,6007,4533,4773,4533,6048,6455,5966,6011,6059,5681,5955,5847
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),GEOPARK COLOMBIA S.A.S.,LLA 34,TILO,531,514,499,496,485,477,479,467,462,442,447,429
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CALONA,990,963,400,1182,1265,1100,1360,1437,1425,1491,1569,491
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,CARMENTEA,270,259,317,237,225,223,219,208,204,194,190,188
CASANARE,TAURAMENA,4.697463691,-72.62922436,POINT (-72.62922436 4.697463691),VERANO ENERGY (BARBADOS) LIMITED,LLA 32,KANANASKIS,80,94,129,67,68,97,69,67,69,66,68,290
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,PETIRROJO,181,179,173,162,106,121,118,115,115,118,120,115
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),Frontera Energy Colombia Corp Sucursal Colombia,CUBIRO,YOPO,25,20,25,25,23,25,33,28,22,24,23,24
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRÍA,LOS ACEITES,127,121,117,117,102,85,97,112,100,73,78,99
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRÍA,PRIMAVERA,0,0,0,0,8,46,50,48,48,50,51,44
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,AGAVE,0,0,444,236,128,94,71,63,49,11,0,1
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,AZAFRÁN,565,523,509,509,484,479,457,450,460,486,557,668
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),LEWIS ENERGY COLOMBIA INC,GUACHIRIA SUR,TULIPÁN,290,283,270,244,240,238,226,216,208,205,204,193
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,COREN,1253,1192,1594,2173,2289,2273,2365,2374,2009,2014,1912,1889
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,COROCORA,393,337,388,439,868,1694,1325,1222,1155,1099,1043,963
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,COROCORA,CORSUR,105,87,99,95,101,99,97,96,93,87,84,78
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,ESTERO,TOROS,43,44,40,40,36,36,37,35,38,38,36,33
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,GARCERO,PALMARITO,243,232,250,275,272,275,270,261,291,304,300,298
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,GARCERO,SIRENAS,37,38,32,34,39,39,39,34,29,40,39,37
CASANARE,TRINIDAD,5.354527091,-71.25479519,POINT (-71.25479519 5.354527091),PERENCO COLOMBIA LIMITED,YALEA,TRINIDAD,630,682,687,674,692,635,615,593,550,516,531,536
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),Frontera Energy Colombia Corp Sucursal Colombia,CORCEL,CARUTO,335,334,345,334,331,339,340,337,321,331,321,314
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),GEOPARK COLOMBIA S.A.S.,LLA 34,CURUCUCÚ,681,634,613,559,439,344,398,354,336,318,290,298
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),GEOPARK COLOMBIA S.A.S.,LLA 34,JACAMAR,118,98,88,80,73,63,79,71,73,71,51,49
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),GEOPARK COLOMBIA S.A.S.,LLA 34,JACANA,20094,19247,19000,18977,18703,18275,19431,22264,22185,22822,23976,23915
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),GEOPARK COLOMBIA S.A.S.,LLA 34,TIGANA SUR,3140,5541,5834,5540,7392,7889,7292,7346,7405,6943,7279,7146
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CABRESTERO,AKIRA,1501,1333,1251,1268,1217,1314,1692,1757,1919,1826,1712,1004
CASANARE,VILLA NUEVA,4.528307719,-72.82314281,POINT (-72.82314281 4.528307719),PAREX RESOURCES COLOMBIA LTD. SUCURSAL,CABRESTERO,BACANO,2955,2963,2512,3127,3412,2651,3383,3374,4504,6939,6546,5725
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),CANACOL ENERGY COLOMBIA SAS,RANCHO HERMOSO ACUERDO PART CASANARE,RANCHO HERMOSO,442,437,418,442,425,579,589,514,575,577,555,540
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,RECETOR,PAUTO SUR RECETOR,236,664,676,687,668,678,667,679,660,644,582,586
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),ECOPETROL S.A.,RECETOR,VOLCANERA,30,88,86,87,80,81,70,65,75,84,74,79
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EMERALD ENERGY PLC SUCURSAL COLOMBIA,CAMPO RICO,VIGIA,370,348,364,405,408,396,389,372,466,569,550,486
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,FLOREÑA,5748,5897,5426,6312,6057,6321,6209,5949,5785,5582,4902,6019
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,FLOREÑA MIRADOR,2567,2529,2431,2376,2638,2687,2559,2478,2496,2593,2436,2483
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),EQUION ENERGÍA LIMITED,PIEDEMONTE,PAUTO SUR,30367,30476,32788,31964,31743,31755,30560,29584,29893,30124,28720,28960
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,CASANARE,LA GLORIA NORTE,557,519,513,188,666,835,767,613,654,719,662,631
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,CASANARE,MORICHAL,289,290,287,283,270,268,258,257,250,94,213,226
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),PERENCO COLOMBIA LIMITED,CASANARE,TOCARIA,383,368,354,338,337,337,316,317,22,310,311,300
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,BORAL,267,256,251,239,244,235,228,220,208,232,227,220
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,MARSUPIAL,70,51,56,10,55,54,30,16,26,37,25,0
CASANARE,YOPAL,5.242744761,-72.25802857,POINT (-72.25802857 5.242744761),COLOMBIA ENERGY DEVELOPMENT CO,RIO VERDE,TILODIRÁN,1497,1374,1288,568,1097,1124,1052,1111,1373,1677,1965,1915
CAUCA,PIAMONTE,1.054128816,-76.4443271,POINT (-76.4443271 1.054128816),GRAN TIERRA ENERGY COLOMBIA LTD,GUAYUYACO,GUAYUYACO,546,539,546,535,517,510,488,481,490,476,466,453
CAUCA,PIAMONTE,1.054128816,-76.4443271,POINT (-76.4443271 1.054128816),GRAN TIERRA ENERGY COLOMBIA LTD,SANTANA,MARY,158,163,167,165,149,127,130,145,141,138,133,133
CAUCA,PIAMONTE,1.054128816,-76.4443271,POINT (-76.4443271 1.054128816),GRAN TIERRA ENERGY COLOMBIA LTD,SANTANA,MIRAFLOR,77,58,60,46,0,0,0,0,0,0,0,0
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CANACOL ENERGY COLOMBIA SAS,SANTA ISABEL,OSO PARDO,198,198,197,195,193,175,173,137,120,0,0,0
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CANACOL ENERGY COLOMBIA SAS,VMM 2,MONO ARAÑA,582,582,569,587,547,570,544,414,397,387,0,0
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,SANTA ISABEL,OSO PARDO,0,0,0,0,0,0,0,0,0,114,110,89
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),CARRAO ENERGY S.A. SUCURSAL COLOMIBA,VMM 2,MONO ARAÑA,0,0,0,0,0,0,0,0,0,0,374,367
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),ECOPETROL S.A.,LEBRIJA,DOÑA MARÍA,12,14,14,25,28,28,28,28,28,28,28,28
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),LAGOSUR PETROLEUM COLOMBIA INC SUCURSAL COLOMBIA,BOLIVAR,CATALINA,0,0,0,0,0,0,0,0,0,0,0,2
CESAR,AGUACHICA,8.248735219,-73.6227405,POINT (-73.6227405 8.248735219),LEWIS ENERGY COLOMBIA INC,VMM 1,CARAMELO,7,3,13,13,12,7,13,6,12,12,3,0
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),EMERALD ENERGY PLC SUCURSAL COLOMBIA,FORTUNA,PIMIENTO,0,0,0,16,14,2,22,33,14,8,5,2
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),EMERALD ENERGY PLC SUCURSAL COLOMBIA,FORTUNA,SÍLFIDE,0,0,0,0,0,0,0,0,4,6,5,5
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),EMERALD ENERGY PLC SUCURSAL COLOMBIA,FORTUNA,TOTUMAL,8,20,15,27,35,27,23,27,22,23,21,26
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),PETROLEOS DEL NORTE S.A,TISQUIRAMA B,LOS ANGELES,800,749,659,662,791,724,679,719,686,680,670,0
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),PETROLEOS DEL NORTE S.A,TISQUIRAMA B,QUERUBÍN,77,78,73,82,130,115,87,33,34,35,19,0
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),PETROLEOS DEL NORTE S.A,TISQUIRAMA B,TRONOS,0,0,0,0,0,0,0,0,0,38,34,0
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,MIDAS,CHUIRA,21,21,21,20,20,20,19,19,19,19,19,19
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,MIDAS,AYOMBERO,0,0,127,183,275,236,198,222,96,85,118,203
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,TISQUIRAMA B,LOS ANGELES,0,0,0,0,0,0,0,0,0,0,0,674
CESAR,RIO DE ORO,8.201070245,-73.48750127,POINT (-73.48750127 8.201070245),GRAN TIERRA ENERGY COLOMBIA LTD,TISQUIRAMA B,QUERUBÍN,0,0,0,0,0,0,0,0,0,0,0,34
